Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,Wavelet_Smooth
2024-03-17,220.0,223.0,216.65,218.5,14390,221.96057398384067,212.30171255659394,48.753026005268765,222.67778951264557,220.54514566375676,2.1326438488888186,3.5295015026800343,-1.3968576537912156,226.05750000000003,10.341819485135893,246.74113897027183,205.37386102972823,219.45017667844522
2024-03-18,221.85,225.15,216.0,221.0,6770,221.86909074728442,212.64282186810007,50.50675989054581,222.41966804916163,220.57883857755257,1.8408294716090552,3.191767096465839,-1.3509376248567837,224.99500000000003,9.659776885294146,244.31455377058833,205.67544622941173,219.3053003533569
2024-03-19,217.6,228.3,217.6,223.7,7837,222.04346305706684,213.07643669680203,52.401279833721475,222.61664219544446,220.8100357199561,1.8066064754883655,2.9147349722703444,-1.1081284967819789,223.97750000000002,8.555676401325009,241.08885280265002,206.86614719735002,221.57144876325086
2024-03-20,223.5,232.05,220.55,222.95,6530,222.12979990877474,213.46363525771176,51.80803684557125,222.6679280115299,220.96855159255193,1.6993764189779768,2.6716632616118714,-0.9722868426338946,223.175,7.790995139463076,238.75699027892617,207.59300972107386,223.4906360424028
2024-03-21,221.0,229.5,218.5,221.5,3490,222.0698189650819,213.77878681623287,50.61497980039632,222.48824677898682,221.00791814125176,1.480328637735056,2.433396336836508,-0.9530676991014522,222.1525,6.418260852318234,234.98902170463646,209.31597829536355,222.75155477031797
2024-03-25,218.25,219.0,215.6,218.5,5019,221.72983620650265,213.96393243128256,48.14467647920889,221.8746703514504,220.82214642708496,1.0525239243654312,2.1572218543422927,-1.1046979299768616,221.35250000000002,5.761795110442302,232.87609022088463,209.8289097791154,220.50494699646643
2024-03-26,221.85,230.0,215.65,226.95,24225,222.2269946630262,214.47318998299698,54.83159601234281,222.6554902973811,221.27606150656015,1.3794287908209526,2.001663241638025,-0.6222344508170723,221.825,5.816458046827651,233.45791609365529,210.1920839063447,221.4535689045936
2024-03-27,225.0,235.1,225.0,234.5,45375,223.39585231416658,215.25855508170298,59.817507326070654,224.4777225593225,222.25561250607421,2.2221100532482865,2.0457526039600773,0.17635744928820918,222.475,6.468110030634965,235.41122006126992,209.53877993873007,228.6863250883392
2024-03-28,231.0,236.5,230.7,232.0,21472,224.21529495091264,215.9150823334009,57.552087859741924,225.63499601173442,222.97741898710575,2.657577024628665,2.168117488093795,0.4894595365348704,222.7,6.725266576597192,236.15053315319437,209.2494668468056,233.9101060070671
2024-03-31,235.5,237.5,225.65,226.5,21788,224.43288590796857,216.33017714385576,52.81326276665035,225.76807354839065,223.2383509139868,2.5297226344038393,2.2404385173558037,0.2892841170480356,222.85,6.777303453826058,236.40460690765212,209.29539309234787,230.97876325088342
2024-04-01,230.0,230.0,222.5,222.5,11941,224.24880153578107,216.57213098135162,49.6136822601186,225.26529300248438,223.18365825369148,2.081634748792908,2.208677763643225,-0.127043014850317,223.45,6.126323702290176,235.70264740458035,211.19735259541963,225.27597173144878
2024-04-02,222.5,228.5,219.05,220.45,17075,223.88701091332575,216.7242042762006,48.00841994909714,224.52447869440988,222.98116504971435,1.5433136446955302,2.075604939853686,-0.532291295158156,224.1525,4.710192615346346,233.5728852306927,214.73211476930732,221.56738515901057
2024-04-03,223.5,228.75,217.6,224.5,3921,223.94539082634236,217.0291374418398,51.356928294992265,224.52071274142375,223.0936713423281,1.427041399095657,1.9458922317020804,-0.5188508326064234,224.2775,4.683157813403488,233.64381562680697,214.91118437319304,221.60540636042396
2024-04-04,224.5,225.95,221.2,224.0,12115,223.95059170002406,217.30250460098333,50.92090056497231,224.44060308889703,223.16080679845192,1.2797962904451197,1.8126730434506884,-0.5328767530055687,224.57750000000001,4.446035342092634,233.46957068418527,215.68542931581476,223.87053003533572
2024-04-07,221.25,224.0,220.15,223.0,6220,223.86005915716464,217.52593579310164,50.0064592205699,224.21897184445135,223.1488951837518,1.0700766606995558,1.664153766900462,-0.5940771062009063,224.5025,4.460041155106314,233.42258231021262,215.58241768978738,224.0614487632509
2024-04-09,220.25,229.5,220.25,225.0,8339,223.9686249517204,217.8190363502349,51.868147785881305,224.33913002222806,223.28601405902944,1.0531159631986213,1.5419462061600941,-0.4888302429614728,224.1525,4.100913730015749,232.3543274600315,215.9506725399685,223.70424028268545
2024-04-10,222.5,230.5,222.5,225.0,21347,224.06685114679462,218.10064276787276,51.868147785881305,224.44080232650066,223.41297598058281,1.0278263459178447,1.4391222341116443,-0.4112958881937996,224.07750000000001,4.069316346303747,232.21613269260752,215.9388673073925,224.77455830388692
2024-04-14,222.0,227.95,222.0,224.0,2553,224.06048437090942,218.33199011030914,50.77178338816262,224.37298658396207,223.45645924128038,0.9165273426816896,1.3346032558256535,-0.418075913143964,223.8775,3.9633012223305126,231.80410244466103,215.95089755533897,224.84098939929328
2024-04-15,221.0,227.45,220.1,222.35,7745,223.89758109748948,218.48955912559114,48.93384008315567,224.06175787873713,223.37449929748183,0.6872585812552927,1.2051343209115812,-0.5178757396562885,223.86999999999998,3.966186024246283,231.80237204849254,215.9376279515074,223.50392226148412
2024-04-16,221.0,222.35,217.5,222.35,5944,223.7501924215381,218.64094896380325,48.93384008315567,223.79841051277756,223.29861046063132,0.49980005214624157,1.0640674671585133,-0.5642674150122717,223.9625,3.904547787008345,231.7715955740167,216.15340442598333,222.36961130742046
2024-04-18,219.05,220.0,214.5,217.0,4980,223.10731695282016,218.57659802404626,43.070693390831536,222.75250120311946,222.83204672280678,-0.07954551968731494,0.8353448697893476,-0.9148903894766626,223.8875,4.027467370573199,231.9424347411464,215.83256525885358,220.37339222614835
2024-04-21,214.0,220.0,213.05,220.0,3923,222.81138200493254,218.6324177093778,46.911925839050696,222.32903947956262,222.62226548408037,-0.2932260045177486,0.6096306949279284,-0.902856699445677,223.8375,4.071171918434897,231.9798438368698,215.6951561631302,218.38321554770317
2024-04-22,216.6,221.5,213.55,218.0,3390,222.3531551473199,218.6076170148924,44.74438798329269,221.66303340578378,222.27987544822258,-0.6168420424388046,0.3643361474545818,-0.9811781898933865,223.5525,4.27568015518619,232.1038603103724,215.00113968962762,218.62816254416958
2024-04-24,218.5,222.35,214.5,215.0,6232,221.65285465709897,218.46614183783782,41.63671155742044,220.6379513433555,221.7406254150209,-1.1026740716654047,0.07093410363058453,-1.1736081752959893,223.15500000000003,4.684630525225465,232.52426105045095,213.7857389495491,217.38374558303886
2024-04-25,217.5,217.5,211.5,214.7,8791,220.99067802308954,218.31845000105986,41.327595162957,219.72442036745466,221.21909760650084,-1.494677239046183,-0.24218816490476902,-1.252489074141414,222.815,5.044045473310261,232.90309094662052,212.72690905337947,214.91667844522965
2024-04-28,217.95,217.95,211.5,214.35,2964,220.35823249708102,218.16282451082222,40.94566407553576,218.89758646476932,220.71027556157483,-1.8126890968055136,-0.5562883512849179,-1.2564007455205957,222.60750000000002,5.309283701313422,233.22606740262685,211.98893259737318,214.3271731448763
2024-04-29,217.6,217.6,211.5,212.5,6088,219.60982940212094,217.94075296137822,38.89933525008609,217.91334239326636,220.10210700145817,-2.1887646081918035,-0.8827836026662951,-1.3059810055255086,221.88500000000005,5.658926344139942,233.20285268827993,210.56714731172016,213.71466431095405
2024-04-30,210.05,220.75,210.0,215.5,10670,219.2184170781094,217.84503715897122,43.80397703582693,217.54205894814845,219.76121018653535,-2.2191512383868996,-1.150057129810416,-1.0690941085764836,220.93500000000003,4.984320151073908,230.90364030214783,210.96635969785223,213.6163250883392
2024-05-02,213.05,222.15,210.25,211.0,6707,218.43571068971804,217.57660432920767,38.77592803181881,216.535588340741,219.11223165419938,-2.5766433134583906,-1.4353743665400112,-1.1412689469183794,219.88500000000005,4.736451592087823,229.35790318417568,210.4120968158244,213.59388692579506
2024-05-05,209.05,217.95,209.0,211.45,4675,217.7704049097449,217.3363453359054,39.523507282990685,215.75319013447316,218.54465893907349,-2.7914688046003278,-1.7065932541520745,-1.0848755504482532,219.13250000000002,4.824888190685106,228.78227638137022,209.48272361862982,211.72922261484095
2024-05-06,211.45,214.5,208.25,210.0,1572,217.03036634691207,217.0486455188111,37.9169060616465,214.86808395993882,217.91172123988284,-3.043637279944022,-1.9740020593104641,-1.069635220633558,218.50750000000002,5.163441197494287,228.8343823949886,208.18061760501143,210.51459363957593
2024-05-07,207.5,216.0,207.5,210.0,6424,216.36080764720617,216.77222804748516,37.91690606164649,214.11914796610205,217.32566781470632,-3.206519848604273,-2.220505617169226,-0.9860142314350471,217.98499999999999,5.4758104422981475,228.93662088459627,207.0333791154037,210.13837455830387
2024-05-08,207.1,213.45,207.1,210.0,5345,215.75501644271034,216.50665047699556,37.91690606164649,213.48543289439402,216.78302575435768,-3.2975928599636575,-2.4359230657281126,-0.8616697942355449,217.26,5.52748158129547,228.31496316259094,206.20503683740904,209.86780918727916
2024-05-09,212.0,212.45,207.75,209.75,5023,215.18311011483317,216.2416837916232,37.587882849899714,212.9107509106411,216.26206088366453,-3.351309973023433,-2.619000447187177,-0.7323095258362562,216.54749999999999,5.531381168529338,227.61026233705866,205.4847376629413,209.9146643109541
2024-05-12,208.05,212.45,208.05,209.85,2013,214.67519486580144,215.99102952528503,37.82031000791642,212.43986615515786,215.7870934108005,-3.3472272556426503,-2.7646458088782717,-0.5825814467643786,215.88999999999996,5.505513982409693,226.90102796481935,204.87897203518057,209.80091872791522
2024-05-13,206.7,212.5,206.7,209.5,2495,214.18231916429656,215.7364793478229,37.29677947257576,211.98757905436435,215.32138278777825,-3.3338037334139017,-2.878477393785398,-0.4553263396285039,215.115,5.240181294572037,225.5953625891441,204.63463741085593,209.70102473498233
2024-05-14,206.35,214.45,206.35,214.35,8526,214.19828876769688,215.6821076086926,48.03200703673735,212.35102843061597,215.24942850720208,-2.898400076586114,-2.882461930345541,-0.01593814624057277,214.58249999999998,4.695638373727794,223.97377674745556,205.1912232525444,211.18812720848052
2024-05-15,215.0,218.0,210.55,212.5,6425,214.03654698029717,215.5573190750184,44.8759167783809,212.3739471335981,215.04576713629822,-2.671820002700116,-2.840333544816456,0.16851354211634018,214.0075,4.1546826783615955,222.31686535672318,205.6981346432768,213.3609893992933
2024-05-16,210.0,213.0,209.25,210.0,4373,213.6521139345546,215.33938499364513,40.959192251452215,212.00872449765995,214.67200660768353,-2.663282110023573,-2.8049232578578795,0.14164114783430648,213.39000000000001,3.747300782947391,220.8846015658948,205.89539843410523,212.21300353356887
2024-05-19,207.65,219.7,207.65,219.7,5894,214.22810308364464,215.51038950369826,56.73689549268054,213.19199765186613,215.04445056266994,-1.8524529108038053,-2.614429188447065,0.7619762776432597,213.2575,3.4487707573605912,220.15504151472118,206.3599584852788,213.31021201413424
2024-05-20,223.05,223.05,213.5,217.3,15956,214.5206646947261,215.58057030747483,52.96544582814115,213.82399801311752,215.21152829876846,-1.3875302856509393,-2.36904940788784,0.9815191222369006,213.27249999999998,3.4665117838184054,220.2055235676368,206.33947643236317,218.0016254416961
2024-05-21,215.0,224.0,215.0,223.45,16465,215.37107758094265,215.8891753934562,60.256033158234196,215.3049213957148,215.82178546182263,-0.5168640661078143,-1.9986123395318347,1.4817482734240204,213.445,3.880073927671209,221.2051478553424,205.68485214465758,220.44469964664313
2024-05-22,226.85,226.85,217.5,217.5,8946,215.57383209704335,215.9523449858697,51.87778129218318,215.64262579637406,215.94609764983576,-0.30347185346170136,-1.659584242317808,1.3561123888561066,213.42,3.850680049301504,221.121360098603,205.71863990139698,220.78731448763253
2024-05-26,217.5,219.5,213.05,214.0,4315,215.42394332589637,215.87578243740424,47.6781778242177,215.38991413539344,215.80194226836645,-0.4120281329730062,-1.4100730204488476,0.9980448874758414,213.36999999999998,3.8355470343374707,221.0410940686749,205.69890593132504,217.26544169611304
2024-05-27,214.0,220.0,211.0,212.5,3067,215.14547253295387,215.743398812408,45.96096574215684,214.9453119607175,215.55735395219114,-0.6120419914736317,-1.2504668146538045,0.6384248231801728,213.26,3.8269336357735564,220.9138672715471,205.60613272845288,213.18053003533572
2024-05-29,215.75,217.45,211.3,214.0,5640,215.03637991076778,215.67503023152926,47.97872774320754,214.79987935137635,215.44199440017698,-0.6421150488006333,-1.1287964614831703,0.48668141268253695,213.2425,3.822484552994057,220.88746910598812,205.5975308940119,212.7936395759717
2024-05-30,211.15,218.95,211.15,217.9,9099,215.30910563355178,215.76228394793986,52.90270825864531,215.27682098962615,215.62406888905275,-0.3472478994266055,-0.9724867490718573,0.6252388496452518,213.5125,3.9556713117117206,221.42384262342344,205.60115737657654,215.09378091872793
2024-06-02,221.25,224.0,217.85,221.75,8985,215.9225241446421,215.9970963421383,57.20868603965059,216.2726946835298,216.07784156393774,0.19485311959206797,-0.7390187753390723,0.9338718949311403,213.825,4.348336039886141,222.52167207977226,205.12832792022772,219.08908127208477
2024-06-03,225.15,225.15,217.55,222.35,6585,216.53466470229523,216.2462298189172,57.85537177517612,217.20766473221752,216.54244589253494,0.6652188396825807,-0.45817125233474176,1.1233900920173223,214.3925,4.687645436338492,223.76779087267698,205.01720912732304,222.05187279151943
2024-06-04,225.75,225.75,216.0,221.0,2815,216.95993473064806,216.43265217895964,55.81161390726676,217.79110092726097,216.8726350856805,0.9184658415804563,-0.18284383355170214,1.1013096751321585,214.87000000000003,4.855528590660305,224.58105718132063,205.15894281867944,222.19989399293286
2024-06-05,217.6,220.0,214.5,219.5,5523,217.20184570868156,216.55294032880437,53.54815587687574,218.05400847691314,217.06725470896345,0.9867537679496934,0.05107568674857699,0.9356780812011164,215.34500000000003,4.81857425954187,224.98214851908378,205.70785148091628,220.6333215547703
2024-06-06,222.85,222.85,213.75,215.0,5851,216.99214611737855,216.49204070806695,47.34480767091779,217.58416101892652,216.9141247305217,0.6700362884048161,0.1748678070798248,0.4951684813249913,215.59500000000003,4.653547034250599,224.9020940685012,206.28790593149884,217.94159010600708
2024-06-09,215.0,220.0,212.75,219.45,11229,217.22622743953298,216.60803911167216,53.12752196284177,217.8712131698609,217.10196734307567,0.7692458267852373,0.29374341102090734,0.47550241576433,216.06750000000002,4.533770215659747,225.1350404313195,206.99995956868054,216.68434628975263
2024-06-10,219.0,225.5,219.0,222.45,23547,217.72372958814887,216.83713561709678,56.58881301793189,218.5756419129592,217.49811791025525,1.0775240027039672,0.45049952935751936,0.6270244733464478,216.70250000000001,4.491555673528182,225.68561134705638,207.71938865294365,219.76501766784455
2024-06-11,225.0,234.6,222.55,228.55,35873,218.75480296070612,217.2964636321126,62.63136869502195,220.11015854173473,218.31677584282895,1.7933826989057877,0.719076163267173,1.0743065356386148,217.6375,4.916296075832395,227.47009215166477,207.8049078483352,224.73646643109535
2024-06-12,232.1,237.65,232.0,233.45,38428,220.15434553587696,217.92993564653955,66.64742091286385,222.16244184300632,219.4377554100268,2.7246864329795244,1.1201982172096434,1.604488215769881,218.83499999999998,5.686389567710857,230.2077791354217,207.46222086457826,230.08653710247344
2024-06-13,230.55,238.0,230.5,233.95,29645,221.46821738960296,218.55817346432232,67.03671805230346,223.97591232869766,220.51273649076555,3.4631758379321127,1.5887937413541375,1.8743820965779752,219.815,6.503057985123288,232.82111597024658,206.80888402975341,233.84780918727913
2024-06-16,237.5,237.5,227.5,229.5,20937,222.23314906678362,218.98726470101556,60.291687525626344,224.8257719704365,221.1784597136718,3.6473122567647067,2.0004974444362515,1.6468148123284552,220.66500000000002,6.606796739561119,233.87859347912226,207.45140652087778,232.8441696113074
2024-06-18,229.5,233.0,222.45,223.5,20071,222.35380153661376,219.16423471274044,52.606005323609,224.6218070519078,221.35042566080722,3.27138139110059,2.2546742337691192,1.0167071573314708,221.34,6.132433191000591,233.60486638200118,209.07513361799883,227.79628975265018
2024-06-19,225.0,229.95,221.55,224.5,8348,222.5582013902696,219.37348041028005,53.66613011504665,224.60306750546047,221.58372746371037,3.019340041750098,2.407607395365315,0.611732646384783,221.57999999999998,6.1587421819019355,233.89748436380387,209.2625156361961,223.83848056537101
2024-06-20,225.0,227.45,221.75,224.5,6210,222.7431345911963,219.57452039419064,53.66613011504665,224.58721096615886,221.79974765158366,2.7874633145752057,2.4835785792072933,0.3038847353679124,221.94,6.105597087054947,234.1511941741099,209.7288058258901,223.8858657243816
2024-06-23,226.0,226.0,219.0,221.0,2650,222.57712177298714,219.63042155520276,49.19901169708604,224.0353323559806,221.7405070847997,2.2948252711808834,2.4458279176020117,-0.15100264642112826,221.81749999999997,6.098280063823104,234.0140601276462,209.62093987235374,223.3964664310954
2024-06-24,218.1,224.0,218.1,221.45,7853,222.46977684222645,219.7017775726458,49.77784259235536,223.63758891659893,221.71898804148123,1.9186008751177042,2.34038250910515,-0.42178163398744584,222.01499999999996,6.014480333677271,234.0439606673545,209.98603933264542,221.38858657243813
2024-06-25,224.5,229.5,223.5,228.45,11338,223.03932190487157,220.04484511881657,57.82752648442541,224.3779598525068,222.21758151989002,2.160378332616773,2.3043816738074745,-0.14400334119070157,222.7375,5.867099951601737,234.47169990320347,211.00330009679655,223.4901060070671
2024-06-26,230.0,236.0,228.1,230.5,32843,223.7498626758362,220.45485119258848,59.856779395751076,225.31981218289036,222.83109399989817,2.488718182992187,2.341248975644417,0.14746920734777014,223.6375,5.587977578787524,234.81345515757505,212.46154484242493,228.72081272084804
2024-06-27,234.0,234.0,225.1,226.95,5750,224.05463765908988,220.7095629105262,54.927784575981896,225.57061030859956,223.13619814805386,2.4344121605456905,2.359881612624672,0.07453054792101854,224.285,5.145209831533157,234.5754196630663,213.9945803369337,229.78876325088336
2024-06-30,224.5,230.45,223.0,224.95,4640,224.1399102629861,220.87585456109377,52.314117624924144,225.47513179958423,223.2705538407906,2.204577958793635,2.328820881858465,-0.12424292306482965,224.6375,4.921378577720083,234.48025715544014,214.79474284455983,226.69254416961127
2024-07-01,221.55,230.0,221.55,229.95,8458,224.6932521427017,221.2317034018352,57.72940177450848,226.16357306118667,223.76532763036167,2.398245430825,2.342705791651772,0.055539639173227684,225.04749999999999,5.0089518548484095,235.0654037096968,215.02959629030318,226.4673498233215
2024-07-02,233.5,242.0,226.6,231.45,16154,225.33675193863488,221.63242091548872,59.225386694340855,226.97686951331178,224.33456262070524,2.642306892606541,2.402626011842726,0.2396808807638151,225.50249999999997,5.161993571437059,235.8264871428741,215.17851285712584,229.9439929328622
2024-07-03,228.5,232.0,225.0,230.45,6850,225.82372794447917,221.9782083305676,57.757835845505795,227.51119728049457,224.78755798213447,2.723639298360098,2.4668286691462007,0.2568106292138972,225.975,5.160668561337605,236.2963371226752,215.6536628773248,231.46378091872788
2024-07-04,228.0,233.5,225.0,230.0,9384,226.22146814024305,222.29278839603558,57.072490801028124,227.89409000657233,225.17366479827265,2.720425208299673,2.5175479769768954,0.2028772313227778,226.5,4.998841971157888,236.49768394231577,216.50231605768423,230.50028268551236
2024-07-07,226.4,228.5,225.0,226.5,14033,226.24799498402945,222.45777708638713,51.91291502725613,227.6796146209458,225.27191185025245,2.407702770693362,2.495578935720189,-0.08787616502682694,227.075,4.204743561863252,235.4844871237265,218.66551287627348,228.7443462897526
2024-07-08,224.0,226.5,222.55,222.55,7233,225.89580498555046,222.46139367123467,46.77363773949749,226.8904431408003,225.07028875023374,1.8201543905665574,2.3604940266894627,-0.5403396361229054,227.22999999999996,3.9588142828748025,235.14762856574956,219.31237143425037,225.34565371024735
2024-07-09,226.0,226.5,221.0,224.2,9207,225.73429974883135,222.52957431157841,49.04299094435067,226.4765288114464,225.0058229168831,1.4707058945633094,2.1825364002642322,-0.7118305057009229,227.31750000000002,3.865851679837707,235.04920335967543,219.58579664032462,223.0593286219081
2024-07-10,222.0,241.6,222.0,241.6,62716,227.2453188203712,223.2774341424969,65.66703311401452,228.8032166866085,226.2350212193362,2.5681954672722895,2.2596682136658437,0.30852725360644584,227.96999999999997,5.015276662356462,238.00055332471288,217.93944667528706,229.668480565371
2024-07-11,245.4,260.75,245.4,260.75,109134,230.43624083747872,224.74694652906564,75.24065177030846,233.71810642713027,228.79168631420018,4.926420112930089,2.793018593518693,2.1334015194113958,229.33499999999998,8.841113587872345,247.01722717574467,211.6527728242553,247.1189399293286
2024-07-14,264.95,266.5,249.95,253.0,74589,232.58517028152838,225.85490941027876,67.08752546318716,236.68455159218715,230.58489473537054,6.099656856816608,3.454346246178276,2.645310610638332,230.2875,10.274468548170498,250.836437096341,209.738562903659,258.40519434628976
2024-07-15,248.95,261.0,247.0,257.5,66121,234.9580112070971,227.09589335497373,69.17612127766887,239.8869282703122,232.57860623645422,7.308322033857991,4.225141403714219,3.0831806301437714,231.6875,11.934975966283517,255.55745193256703,207.81754806743297,256.8021908127209
2024-07-16,257.45,273.45,255.0,265.5,68683,237.8667720445164,228.6019367528179,72.51535046188287,243.82740084411031,235.01722799671685,8.81017284739346,5.1421476924500675,3.6680251549433924,233.7875,13.944399696462789,261.67629939292556,205.89870060707443,259.2220848056537
2024-07-17,265.5,267.5,258.6,267.5,75913,240.68898423075294,230.12735099780545,73.29426213768747,247.46933917578565,237.4233592562193,10.04597991956635,6.122914137873324,3.9230657816930252,235.9375,15.647943155570756,267.2333863111415,204.64161368885848,266.0558303886926
2024-07-18,271.85,271.85,258.95,259.25,65750,242.4567000183003,231.26941566455818,65.09869639408566,249.28174853335707,239.0401474594623,10.24160107389477,6.9466515250776135,3.294949548817157,237.675,16.229574207210156,270.13414841442034,205.21585158557968,265.2789752650176
2024-07-21,263.4,266.8,258.55,263.65,72155,244.47510954036693,232.53924250124217,67.20490446696485,251.49224875899444,240.86309949950214,10.629149259492294,7.68315107196055,2.9459981875317443,239.80749999999998,16.717901491010455,273.2433029820209,206.37169701797907,261.48812720848053
2024-07-22,263.5,282.5,259.55,278.3,71631,247.69652767937959,234.33378201099737,73.03890851358112,255.6165181806876,243.63620324027977,11.980314940407823,8.542583845650004,3.437731094757819,242.65,18.199703583473166,279.04940716694637,206.25059283305367,267.6031448763251
2024-07-23,282.85,282.85,270.1,274.5,45648,250.2492393289625,235.90892781448767,69.58126055583139,258.5216692298126,245.92241040766646,12.599258822146112,9.353918840949227,3.245339981196885,244.95249999999996,19.194444611588466,283.34138922317686,206.56361077682303,276.42045936395755
2024-07-24,275.0,276.5,263.5,264.5,41274,251.60645463096608,237.03014633156658,61.35040434392957,259.441412425226,247.29852815524671,12.142884269979305,9.911711926755242,2.2311723432240633,246.65249999999997,19.352053304629756,285.3566066092595,207.94839339074048,272.6772791519434
2024-07-25,268.75,268.75,260.5,265.0,33252,252.88203038039788,238.12700333817185,61.59502599090297,260.29657974442205,248.6097482918951,11.686831452526945,10.266735831909584,1.4200956206173618,248.55499999999998,19.182762958886016,286.920525917772,210.18947408222795,264.99561837455826
2024-07-28,269.0,269.3,257.5,265.0,46733,254.03612272512188,239.18084634451807,61.59502599090297,261.0201828606648,249.82384101101397,11.19634184965085,10.452657035457836,0.7436848141930135,250.55749999999998,18.67256836138223,287.90263672276444,213.2123632772355,264.05477031802116
2024-07-29,269.0,269.0,258.25,258.25,29837,254.43744437034837,239.92865629179187,56.041569706708174,260.594000882101,250.44800093612403,10.145999945976968,10.391325617561664,-0.24532567158469654,251.9725,18.092005176755702,288.1565103535114,215.78848964648859,262.74151943462897
2024-07-30,258.0,275.9,253.85,262.5,85984,255.20530681126758,240.8138070254471,58.57412670139476,260.8872315156239,251.34074160752226,9.546489908101648,10.222358475669662,-0.6758685675680134,253.525,17.562733422309947,288.6504668446199,218.3995331553801,260.15388692579506
2024-07-31,262.5,274.0,262.5,266.9,56383,256.3190871149564,241.8367949852335,61.07447202689488,261.81227282091254,252.4932792662243,9.318993554688234,10.041685491473377,-0.722691936785143,255.3475,16.921719731876383,289.1909394637528,221.50406053624724,263.10120141342753
2024-08-01,270.0,270.95,259.0,260.5,28884,256.71726929448437,242.56868537796944,55.79894014490071,261.6103846946183,253.08636969094843,8.52401500366986,9.738151393912673,-1.214136390242814,256.87250000000006,15.858066808243061,288.58863361648616,225.15636638351393,264.8074558303887
2024-08-05,262.5,265.0,258.5,263.5,31217,257.3632436473906,243.38952124550008,57.64577977508477,261.9010947416001,253.85774971384114,8.04334502775896,9.399190120681931,-1.355845092922971,258.7225,14.199837610263627,287.12217522052725,230.32282477947277,262.35484098939924
2024-08-06,265.5,267.5,245.05,246.5,35956,256.32864901430577,243.51150080450006,45.93356547842781,259.5316955505847,253.31273121651958,6.218964334065106,8.763144963358567,-2.544180629293461,259.92,11.795030175547137,283.5100603510943,236.32993964890574,256.912296819788
2024-08-07,246.5,260.0,243.7,257.5,51764,256.44020625103855,244.06006940040203,52.638917181611596,259.2191270043409,253.62289927455518,5.596227729785738,8.129761516644,-2.5335337868582624,261.58500000000004,8.328219307995369,278.2414386159908,244.9285613840093,251.66961130742047
2024-08-08,257.5,261.5,254.0,256.5,38979,256.44590089379676,244.54790981607255,52.00744913010923,258.8007997729039,253.83601784681036,4.964781926093508,7.496765598533902,-2.5319836724403944,262.33000000000004,7.008198206759316,276.3463964135187,248.3136035864814,254.87031802120146
2024-08-11,260.5,263.5,257.5,261.0,72823,256.87962461819706,245.1930898232854,54.64423079220318,259.13913826938017,254.3666831914911,4.772455077889077,6.951903494404938,-2.1794484165158607,262.34250000000003,7.005454172133029,276.3534083442661,248.33159165573397,259.1060070671378
2024-08-12,265.2,274.0,261.0,269.45,68970,258.0768032259878,246.1443412027644,59.1795419458828,260.7254246894755,255.48396591804732,5.241458771428199,6.609814549809591,-1.3683557783813916,263.165,6.8139002665188935,276.7928005330378,249.53719946696222,263.49106007067144
2024-08-13,265.1,276.25,265.0,269.4,51275,259.1552029187509,247.05632782226382,59.141857035470885,262.0599747372485,256.51478325745126,5.545191479797268,6.396889935807127,-0.851698456009859,263.76,6.812751202512034,277.38550240502406,250.13449759497593,269.27586572438156
2024-08-14,265.05,280.0,265.0,269.05,68242,260.0975645455365,247.91882477041037,58.859308042770195,263.1353632392103,257.4433178309734,5.692045408236879,6.255921030293078,-0.5638756220561989,263.9375,6.906078081925001,277.74965616385,250.12534383615,270.0542402826855
2024-08-15,269.0,289.5,269.0,278.0,68353,261.8025583983425,249.09847870098253,63.642642916588244,265.4222304331779,258.9660350286791,6.456195404498828,6.295975905134229,0.16021949936459912,264.4625,7.559359395718974,279.58121879143795,249.34378120856204,272.1239575971731
2024-08-18,280.0,282.05,266.5,273.5,46522,262.9166004556432,250.05540110486555,59.87329263179324,266.664964212689,260.0426250265547,6.6223391861342975,6.361248561334244,0.26109062480005374,265.175,7.712216897471474,280.59943379494297,249.75056620505705,275.83116607773843
2024-08-21,270.0,270.5,263.0,264.45,30238,263.0626385074867,250.61989517918457,53.06626432726815,266.3242004876599,260.3690972468099,5.955103240850008,6.280019497237397,-0.3249162563873895,265.21500000000003,7.705963172830048,280.62692634566014,249.80307365433993,271.52890459363954
2024-08-22,265.0,271.5,259.5,267.0,43033,263.4376253162975,251.26225223098126,54.631414237099406,266.4281696434045,260.86027522852766,5.567894414876832,6.137594480765285,-0.569700065888453,264.65,7.085344399753504,278.82068879950697,250.47931120049296,265.51777385159005
2024-08-25,270.0,275.0,260.5,262.5,44801,263.34832766712634,251.70294822192318,51.375422877114175,265.82383585211153,260.9817363227108,4.842099529400741,5.878495490492377,-1.0363959610916362,264.05,6.7052218456931465,277.46044369138633,250.63955630861372,264.46770318021197
2024-08-27,258.5,271.0,256.0,257.6,27669,262.8008678893048,251.93420515439678,48.019393738963096,264.5586303364021,260.73123733584333,3.827393000558743,5.468274992505651,-1.640881991946908,263.70500000000004,6.856650632393159,277.41830126478635,249.99169873521373,261.36201413427557
2024-08-28,260.0,264.0,248.15,260.5,29700,262.5817376141329,252.27011867775377,50.09709334228973,263.9342256692633,260.71410864429936,3.2201170249639404,5.01864339899731,-1.7985263740333695,263.48,6.88569073093368,277.25138146186737,249.70861853813267,258.5086219081272
